name,men,women,fem
Masen,2997,74,0.0240963855421686
Heber,2998,0,0.0
Gatlin,2999,5,0.001664447403462
Siddharth,3001,0,0.0
Gianluca,3002,0,0.0
Eusebio,3004,0,0.0
Derrek,3010,0,0.0
Oneal,3011,130,0.0413880929640241
Jordi,3011,243,0.0746773202212661
Tylan,3012,164,0.0516372795969773
Fransisco,3015,0,0.0
Pernell,3017,275,0.0835358444714459
Clovis,3018,627,0.1720164609053498
Florencio,3021,0,0.0
Donato,3022,0,0.0
Montez,3022,737,0.1960627826549614
Jaydin,3025,1129,0.2717862301396244
Zyon,3026,661,0.1792785462435584
Osbaldo,3026,0,0.0
Henrik,3026,0,0.0
Jacobo,3027,0,0.0
Zayd,3027,5,0.0016490765171503
Clive,3029,0,0.0
Patric,3029,73,0.0235332043842682
Rami,3031,226,0.0693890082898372
Ruby,3032,358779,0.9916199341645224
Yadiel,3033,0,0.0
Wyman,3036,0,0.0
Kadyn,3036,1377,0.3120326308633582
Yahya,3038,6,0.0019710906701708
Raynard,3038,0,0.0
Jedediah,3040,0,0.0
Trevion,3041,0,0.0
Rashaun,3041,182,0.056469128141483
Devonta,3042,36,0.0116959064327485
Dakotah,3042,2061,0.4038800705467372
Cian,3043,27,0.0087947882736156
Karon,3045,6208,0.6709175402572138
Mykel,3045,700,0.1869158878504672
Eliel,3048,0,0.0
Dionte,3049,26,0.0084552845528455
Cloyd,3050,0,0.0
Garold,3051,0,0.0
Clare,3053,30043,0.9077532028039642
Florentino,3055,0,0.0
Evin,3065,499,0.1400112233445566
Isac,3072,0,0.0
Rosevelt,3074,0,0.0
Renato,3076,6,0.0019467878001297
Hansel,3076,5,0.0016228497241155
West,3078,5,0.0016217969510217
Rolf,3079,0,0.0
Murry,3080,94,0.0296156269691241
Jesiah,3084,519,0.1440466278101582
Sameer,3084,0,0.0
Aries,3091,1885,0.3788183279742765
Raven,3097,40893,0.9295976358263242
Youssef,3098,0,0.0
Harlen,3099,56,0.0177496038034865
Sharon,3100,722067,0.995725122626926
Karsten,3101,167,0.0511015911872705
Thornton,3105,0,0.0
Helen,3105,1020541,0.996966724824793
Arvid,3113,0,0.0
Jory,3113,643,0.1711927582534611
Kit,3115,1512,0.3267776096822995
Storm,3115,2091,0.401651940069151
Job,3118,0,0.0
Maddux,3120,210,0.063063063063063
Quenton,3121,0,0.0
Allie,3122,50075,0.9413124800270692
Jermiah,3125,125,0.0384615384615384
Torrence,3128,185,0.0558406278297615
Cortney,3130,16912,0.8438279612813092
Canyon,3132,196,0.0588942307692307
Nolen,3132,5,0.0015938795027095
Devlin,3141,181,0.0544852498494882
Ennis,3143,320,0.0924054288189431
Christoper,3147,0,0.0
Damarcus,3152,0,0.0
Teodoro,3155,0,0.0
Darrien,3156,361,0.1026442991185669
Hyrum,3160,0,0.0
Elwyn,3164,82,0.0252618607516943
Zahir,3164,7,0.0022075055187637
Urban,3165,0,0.0
Axl,3168,5,0.0015757957768673
Lochlan,3169,71,0.0219135802469135
Kenyatta,3171,4243,0.5722956568653899
Dwane,3172,0,0.0
Dezmond,3175,0,0.0
Jayvion,3176,0,0.0
Jonnie,3178,5811,0.6464567805095116
Lashawn,3178,7346,0.6980235651843405
Jaidyn,3179,5621,0.63875
Davey,3184,107,0.0325129140079003
Deanthony,3185,0,0.0
Elan,3186,757,0.1919857976160284
Robb,3191,0,0.0
Nile,3193,298,0.085362360355199
Wells,3193,99,0.0300729040097205
Kain,3196,0,0.0
Trenten,3196,0,0.0
Codey,3197,28,0.0086821705426356
Godfrey,3197,0,0.0
Mccoy,3198,64,0.0196198651134273
Allyn,3205,1872,0.36872168603506
Arlan,3206,0,0.0
Chas,3206,10,0.0031094527363184
Mikal,3207,589,0.155163329820864
Emir,3207,0,0.0
Davie,3209,852,0.209800541738488
Dyllan,3209,462,0.125851266684827
Luiz,3212,0,0.0
Brysen,3212,6,0.0018645121193287
Trayvon,3214,0,0.0
Marlo,3218,6711,0.6758988820626448
Jonny,3219,131,0.0391044776119402
Ezell,3221,411,0.1131607929515418
Archibald,3226,0,0.0
Nicholaus,3229,0,0.0
Edmundo,3231,0,0.0
Keelan,3235,334,0.0935836368730737
Keller,3238,385,0.1062655258073419
Newell,3238,79,0.0238167018390111
Timmie,3240,350,0.0974930362116991
Doris,3241,462151,0.9930359782720805
Javen,3241,100,0.0299311583358275
Boden,3249,0,0.0
Michelle,3250,812630,0.9960165710643722
Lucky,3252,496,0.1323372465314834
Lazarus,3253,0,0.0
Camdyn,3258,2469,0.4311157674174961
Tahj,3259,108,0.032076032076032
Amador,3260,0,0.0
Tito,3264,0,0.0
Rashaad,3266,0,0.0
Michale,3267,344,0.09526446967599
Jamin,3267,138,0.0405286343612334
Octavius,3267,15,0.0045703839122486
Chevy,3270,736,0.1837244133799301
Tzvi,3273,0,0.0
Isidore,3275,0,0.0
Arley,3275,728,0.1818636022982763
Evert,3279,0,0.0
Ismail,3279,0,0.0
Daylen,3280,298,0.0832867523756288
Sylvan,3280,73,0.0217715478675812
Rahul,3293,0,0.0
Shepherd,3293,5,0.001516070345664
Mohamad,3296,0,0.0
Demarion,3303,0,0.0
Baker,3304,252,0.0708661417322834
Alonza,3310,6,0.0018094089264173
Koen,3316,10,0.0030066145520144
Lovell,3318,620,0.1574403250380904
Brook,3318,10469,0.7593385072894756
Chip,3319,0,0.0
June,3328,196494,0.9833451772077147
Otho,3328,0,0.0
Lamonte,3334,0,0.0
Sarah,3335,1084272,0.9969336350354494
Vernell,3338,7124,0.680940546740585
Juelz,3340,151,0.0432540819249498
Bradlee,3340,330,0.0899182561307901
Jethro,3344,0,0.0
Jakari,3345,245,0.0682451253481894
Guido,3346,0,0.0
Bode,3348,0,0.0
Tyrel,3354,0,0.0
Llewellyn,3355,302,0.0825813508340169
Ivy,3356,57869,0.9451857901184156
Idris,3362,35,0.0103032087135707
Darrian,3364,971,0.2239907727797001
Corban,3365,11,0.0032582938388625
Urijah,3365,85,0.0246376811594202
Nicklaus,3367,0,0.0
Kalel,3378,15,0.004420866489832
Graydon,3383,0,0.0
Werner,3384,0,0.0
Luc,3384,0,0.0
Jeramie,3389,41,0.0119533527696793
Paolo,3390,0,0.0
Merlyn,3391,1589,0.3190763052208835
Arnav,3397,0,0.0
Butch,3397,0,0.0
Kyan,3397,151,0.0425591882750845
Bernice,3403,181920,0.9816374653982506
Armon,3411,0,0.0
Les,3412,32,0.0092915214866434
Jeremey,3412,0,0.0
Eben,3414,6,0.0017543859649122
Imran,3415,0,0.0
Jarret,3417,0,0.0
Collins,3419,4742,0.5810562431074623
Jame,3419,403,0.1054421768707483
Meir,3425,0,0.0
Kael,3431,16,0.0046417174354511
Dajuan,3431,0,0.0
Geno,3436,0,0.0
Graysen,3437,695,0.1681994191674733
Sabastian,3441,0,0.0
Kevan,3447,52,0.0148613889682766
Javan,3451,43,0.0123068116771608
Koda,3451,320,0.084858127817555
Thurston,3456,0,0.0
Ceasar,3458,0,0.0
Sedrick,3460,0,0.0
Levy,3464,133,0.0369752571587434
Cael,3468,13,0.0037345590347601
Lambert,3469,0,0.0
Jonatan,3469,0,0.0
Charlton,3471,5,0.0014384349827387
Deontae,3471,0,0.0
Auston,3471,0,0.0
Bentlee,3473,784,0.1841672539346958
Cassidy,3474,57678,0.943190737833595
Porfirio,3475,0,0.0
Gaylon,3478,218,0.0589826839826839
Anakin,3481,29,0.0082621082621082
Jaziel,3489,68,0.0191172336238403
Montana,3490,7822,0.6914780763790664
Salomon,3495,0,0.0
Willam,3495,0,0.0
Kylen,3500,537,0.1330195689868714
Torrance,3506,523,0.1298088855795482
Jadyn,3507,11655,0.7686980609418282
Jarett,3508,0,0.0
Florian,3508,55,0.0154364299747403
Dhruv,3509,0,0.0
Rollie,3513,24,0.006785411365564
Johny,3515,26,0.0073425585992657
Yandel,3520,9,0.0025502975347123
Coen,3529,0,0.0
Aleksander,3530,0,0.0
Khari,3539,1357,0.2771650326797386
Ever,3542,2290,0.3926611796982167
Domenico,3542,0,0.0
Tyquan,3547,10,0.0028113578858588
Linden,3557,1609,0.3114595431668602
Dillion,3561,0,0.0
Yoel,3564,0,0.0
Jayvon,3566,0,0.0
Darvin,3569,0,0.0
Brien,3570,5,0.0013986013986013
Jerel,3571,5,0.0013982102908277
Carsen,3571,966,0.2129160238042759
Jessica,3577,1047881,0.9965980571739432
Judge,3587,0,0.0
Finnley,3589,1757,0.3286569397680509
Tillman,3592,7,0.0019449847179772
Sunny,3596,9764,0.7308383233532935
Creighton,3598,16,0.0044272274488101
Lex,3599,10,0.0027708506511499
Leopold,3600,0,0.0
Sal,3601,0,0.0
Duwayne,3601,0,0.0
Cy,3605,16,0.0044186688760011
Sebastien,3612,0,0.0
Kirt,3616,0,0.0
Ignatius,3619,0,0.0
Betty,3619,1000106,0.9963944307454732
Makhi,3619,52,0.0141650776355216
Regan,3621,15831,0.8138494756323257
Jodie,3622,27238,0.8826312378483474
Kase,3635,7,0.0019220208676551
Aedan,3638,43,0.0116816082586253
Randel,3639,25,0.0068231441048034
Mel,3644,432,0.1059862610402355
Nikko,3644,172,0.0450733752620545
Benjamen,3644,0,0.0
Clemente,3644,0,0.0
Bjorn,3647,0,0.0
Latrell,3650,541,0.1290861369601527
Mikhail,3653,24,0.0065270601033451
Homero,3656,0,0.0
Gentry,3657,2256,0.3815322171486555
Price,3660,51,0.0137429264349232
Kashton,3664,28,0.0075839653304442
Brentley,3664,244,0.0624360286591606
Haiden,3666,1560,0.2985074626865671
Maxx,3668,83,0.0221274326846174
Haskell,3669,10,0.0027181299266104
Dorothy,3677,1108769,0.996694671022234
Javonte,3680,39,0.0104866899704221
Sky,3681,7962,0.68384437000773
Juwan,3683,10,0.0027078256160303
Ryley,3684,3103,0.457197583615736
Courtland,3685,231,0.0589887640449438
Kentrell,3685,66,0.0175953079178885
Lorenza,3687,3090,0.4559539619300575
Donal,3695,5,0.0013513513513513
Konrad,3701,0,0.0
Loran,3703,817,0.1807522123893805
Danilo,3705,0,0.0
Sampson,3707,0,0.0
Gian,3711,0,0.0
Jeremias,3712,0,0.0
Maison,3716,682,0.1550704865848113
Sherwin,3717,15,0.0040192926045016
Michal,3717,3837,0.5079428117553614
Obed,3726,0,0.0
Dennie,3728,807,0.1779492833517089
Lou,3728,33789,0.9006317136231575
Faustino,3728,0,0.0
Dillard,3730,0,0.0
Treyvon,3731,0,0.0
Christofer,3731,0,0.0
Kymani,3731,901,0.1945164075993091
Clarke,3733,1015,0.2137742207245155
Maxton,3735,0,0.0
Kwame,3737,38,0.0100662251655629
Jacobi,3740,300,0.0742574257425742
Ethen,3740,0,0.0
Nels,3740,0,0.0
Margaret,3742,1253426,0.9970234686215368
Anibal,3743,22,0.0058432934926958
Amarion,3745,44,0.0116125626814462
Haden,3746,162,0.0414534288638689
Eldred,3746,294,0.0727722772277227
Miguelangel,3747,0,0.0
Izayah,3747,0,0.0
Kegan,3747,237,0.0594879518072289
Alain,3748,6,0.001598295151838
Enos,3749,0,0.0
Dequan,3749,5,0.0013319126265316
Gaetano,3752,0,0.0
Omarion,3755,5,0.0013297872340425
Conley,3756,387,0.0934105720492396
Linda,3757,1453408,0.9974217058466268
Musa,3760,31,0.0081772619361646
Jered,3762,0,0.0
Carlyle,3763,196,0.0495074513766102
Jaheim,3765,5,0.0013262599469496
Vinson,3766,0,0.0
Dayne,3773,195,0.0491431451612903
Denzil,3774,68,0.0176991150442477
Derwin,3782,0,0.0
Gaven,3786,0,0.0
Jerad,3787,0,0.0
Augustin,3788,0,0.0
Thatcher,3789,12,0.0031570639305445
Talan,3789,51,0.01328125
Juancarlos,3794,0,0.0
Jayme,3796,13949,0.7860805860805861
Allison,3799,305353,0.9877115464237656
Hobart,3801,0,0.0
Demetri,3802,158,0.0398989898989899
Willy,3803,116,0.0295993875988772
Verlin,3806,291,0.0710275811569441
Sutton,3807,5320,0.582885942807056
Montrell,3807,28,0.0073011734028683
Manny,3809,0,0.0
Axton,3811,5,0.0013102725366876
Rayshawn,3811,178,0.0446227124592629
Creed,3812,5,0.0013099292638197
Yael,3813,3790,0.4984874391687491
Lyric,3815,17861,0.8239988927846467
Donta,3820,91,0.0232677064689337
Kaysen,3824,372,0.0886558627264061
Kenan,3827,30,0.0077780658542909
Christ,3828,52,0.0134020618556701
Garnett,3829,2784,0.4209889611371541
Blayne,3835,466,0.1083468960706812
Erasmo,3843,0,0.0
Arlin,3843,746,0.1625626498147744
Zyaire,3845,599,0.1347884788478847
Elzie,3848,615,0.1377996863096572
Lonzo,3850,0,0.0
Gerson,3854,0,0.0
Rowdy,3855,20,0.0051612903225806
Burke,3856,60,0.0153217568947906
Baxter,3862,0,0.0
Trae,3864,46,0.0117647058823529
Zev,3867,0,0.0
Kay,3868,98402,0.9621785469834752
Howell,3871,0,0.0
Reinaldo,3872,0,0.0
Desean,3875,11,0.0028306742151312
Keyshawn,3878,24,0.0061506919528446
Tremayne,3880,39,0.0099515182444501
Kristoffer,3889,0,0.0
Deondre,3890,15,0.0038412291933418
Prentice,3893,63,0.0159251769464105
Aidyn,3893,771,0.1653087478559176
Elgin,3902,43,0.0108998732572877
Kahlil,3903,5,0.001279426816786
Lino,3904,6,0.0015345268542199
Pranav,3906,0,0.0
Azariah,3910,5080,0.5650723025583982
Cristofer,3912,0,0.0
Kelby,3915,1493,0.2760724852071006
Braedon,3917,0,0.0
Geovanni,3918,0,0.0
Pearl,3921,157256,0.975672707644391
Brogan,3921,822,0.1733080328905756
Tavon,3922,78,0.0195
Gaston,3926,0,0.0
Kairo,3927,98,0.0243478260869565
Edsel,3927,0,0.0
Gabe,3932,0,0.0
Martez,3937,6,0.0015216839969566
Arman,3941,0,0.0
Refugio,3942,863,0.1796045785639958
Lathan,3942,0,0.0
Elmore,3952,10,0.0025239777889954
Joziah,3956,5,0.0012623074981065
Wayland,3959,0,0.0
Nate,3963,302,0.0708089097303634
Early,3964,373,0.0860041503343325
Avraham,3965,0,0.0
Hermon,3966,36,0.0089955022488755
Jefferey,3971,0,0.0
Isaak,3972,0,0.0
Theadore,3974,0,0.0
Ritchie,3974,50,0.0124254473161033
Dell,3981,2544,0.3898850574712643
Dempsey,3982,386,0.0883699633699633
Bertrand,3982,0,0.0
Jakobe,3983,0,0.0
Willian,3984,18,0.0044977511244377
Brecken,3987,766,0.1611613717652009
Amado,3988,0,0.0
Ansel,3989,10,0.002500625156289
Ares,3989,158,0.0380998312032794
Tarik,3993,11,0.0027472527472527
General,3993,0,0.0
Henderson,4003,0,0.0
Kamren,4008,503,0.1115052094879184
Justen,4009,5,0.0012456402590931
Emmit,4009,0,0.0
Reno,4016,22,0.0054482417038137
Malaki,4020,5,0.0012422360248447
Bonnie,4032,325360,0.9877592655559334
Jones,4039,53,0.012952101661779
Vidal,4043,10,0.00246730816679
Alvie,4053,601,0.12913622690159
Krish,4061,10,0.0024563989191844
Mayson,4062,1047,0.2049324721080446
Marko,4070,0,0.0
Timmothy,4076,0,0.0
Stevan,4077,0,0.0
Clarance,4078,0,0.0
Wilder,4083,317,0.0720454545454545
Obie,4083,271,0.0622416169039963
Luigi,4084,0,0.0
Ammon,4089,0,0.0
Oswald,4092,0,0.0
Bartholomew,4094,0,0.0
Joseluis,4101,0,0.0
Gustav,4102,0,0.0
Adolphus,4103,0,0.0
Loy,4104,872,0.1752411575562701
Kyron,4104,0,0.0
Schuyler,4113,1267,0.2355018587360594
Fay,4118,31857,0.8855316191799861
Boone,4128,0,0.0
Jarrell,4129,22,0.0052999277282582
Jaycob,4129,0,0.0
Infant,4133,3795,0.4786831483350151
Alek,4134,81,0.0192170818505338
Barbara,4136,1435049,0.9971261512592196
Rishi,4138,0,0.0
Gareth,4143,5,0.001205400192864
Ishaan,4145,0,0.0
Lynwood,4157,5,0.0012013455069678
Woody,4163,10,0.0023963575365444
Dameon,4169,0,0.0
Rowland,4171,0,0.0
Kenji,4176,33,0.0078403421240199
Reymundo,4179,0,0.0
Niles,4185,0,0.0
Eamon,4185,0,0.0
Kaison,4187,11,0.0026202953787517
Darold,4188,0,0.0
Jelani,4189,562,0.1182908861292359
Edson,4193,0,0.0
Audie,4203,2322,0.3558620689655172
Jeremie,4207,70,0.0163666121112929
Brennon,4209,0,0.0
Kohen,4210,72,0.0168145726296123
Lachlan,4210,217,0.0490173932685791
Amar,4212,257,0.0575072723204296
Adrain,4215,568,0.1187539201338072
Richmond,4217,0,0.0
Haven,4221,16089,0.7921713441654358
Ajay,4223,5,0.0011825922421948
Melton,4230,0,0.0
Hampton,4231,150,0.0342387582743665
Camryn,4232,27481,0.8665531485510674
Corwin,4237,0,0.0
Kalen,4242,1445,0.2540882714963953
Del,4242,672,0.1367521367521367
Darrion,4245,149,0.0339098771051433
Ely,4245,490,0.1034846884899683
Merton,4246,0,0.0
Benjiman,4249,0,0.0
Titan,4250,0,0.0
Maria,4255,551380,0.9923420950804036
Meredith,4257,74810,0.9461595861737514
Leeroy,4258,0,0.0
Armond,4265,0,0.0
Rich,4267,0,0.0
Kimberly,4268,839976,0.994944589478871
Lorne,4268,50,0.0115794349235757
Damari,4270,716,0.143602085840353
Jere,4273,1159,0.2133652430044182
Clem,4275,54,0.0124740124740124
Ryne,4278,31,0.0071942446043165
Justyn,4280,152,0.0342960288808664
Gearld,4281,5,0.0011665888940737
Vihaan,4283,0,0.0
Wardell,4284,36,0.0083333333333333
Reilly,4293,5220,0.5487228003784295
Patricio,4302,5,0.0011609008590666
Yitzchok,4310,0,0.0
Gaige,4314,127,0.0285971628011709
Blane,4315,11,0.002542764678687
Bodie,4325,38,0.0087096034838413
Farrell,4330,472,0.0982923781757601
Terrill,4331,714,0.1415262636273538
Melvyn,4339,10,0.0022993791676247
Ransom,4340,10,0.0022988505747126
Trystan,4341,660,0.1319736052789442
Horacio,4346,0,0.0
Yair,4347,0,0.0
Oran,4347,0,0.0
Dwaine,4347,0,0.0
Shimon,4353,0,0.0
Cairo,4355,337,0.0718243819266837
Dedrick,4358,16,0.0036579789666209
Artie,4361,6398,0.5946649316851008
Kannon,4361,94,0.0210998877665544
Loyal,4362,306,0.0655526992287917
Jadiel,4373,0,0.0
Tremaine,4385,288,0.0616306441258292
Gray,4388,511,0.104307001428863
Ladarius,4390,0,0.0
Dilan,4392,99,0.0220440881763527
Jai,4392,1211,0.2161342138140282
Albin,4393,0,0.0
Fredy,4397,0,0.0
Webster,4407,0,0.0
Ottis,4407,174,0.0379829731499672
Presley,4412,24770,0.8488109108354465
Crawford,4417,19,0.004283137962128
Markell,4418,219,0.047228811731723
Markel,4422,121,0.0266343825665859
Dylon,4424,0,0.0
Boris,4437,0,0.0
Roel,4444,0,0.0
Briar,4445,3898,0.4672180270885772
Kamryn,4446,21874,0.8310790273556231
Torin,4448,204,0.0438521066208082
Johann,4450,651,0.1276220348951186
Jovany,4452,11,0.0024647098364328
Isreal,4455,58,0.0128517615776645
Davonte,4456,5,0.0011208249271463
Jaylan,4458,812,0.1540796963946869
Dickie,4459,260,0.0550964187327823
Jennings,4461,199,0.0427038626609442
Magnus,4464,0,0.0
Kye,4465,305,0.0639412997903564
Len,4468,102,0.0223194748358862
Avi,4470,640,0.1252446183953033
Jaleel,4484,24,0.0053238686779059
Jeramy,4489,5,0.0011125945705384
Christophe,4489,0,0.0
Savion,4495,17,0.0037677304964539
Colter,4499,0,0.0
Winford,4502,0,0.0
Cleve,4506,23,0.005078383749172
Damarion,4508,0,0.0
Paulo,4522,0,0.0
Thor,4524,0,0.0
Marley,4527,27308,0.8577980210460185
Adalberto,4528,0,0.0
Trevin,4529,0,0.0
Kendal,4542,8840,0.6605888506949634
Sami,4543,1299,0.2223553577541937
Shay,4545,6973,0.6054002430977601
Marcell,4549,1126,0.1984140969162995
Hilario,4551,0,0.0
Bradyn,4555,224,0.0468717304875496
Jessy,4557,1942,0.2988152023388213
Jasen,4561,0,0.0
Everardo,4570,0,0.0
Carnell,4572,546,0.1066822977725674
Abelardo,4573,0,0.0
Cayson,4577,48,0.0103783783783783
Gauge,4580,0,0.0
Grey,4582,778,0.1451492537313433
Hasan,4585,0,0.0
Jeramiah,4587,0,0.0
Shlomo,4591,0,0.0
Arnoldo,4591,0,0.0
Jovanny,4592,16,0.0034722222222222
Brain,4597,10,0.0021706099413935
Brannon,4625,116,0.0244674119384096
Montgomery,4628,405,0.0804689052255116
Colson,4630,0,0.0
Glendon,4632,64,0.0136286201022146
Beverly,4633,377441,0.9878740767495302
Reynold,4635,0,0.0
Maxie,4639,3953,0.4600791433891992
Enrico,4644,0,0.0
Kendell,4653,1901,0.290051876716509
Giles,4659,0,0.0
Jewell,4659,29362,0.8630551718056495
Delton,4662,0,0.0
Britt,4667,2906,0.3837316783309124
Jericho,4667,290,0.0585031268912648
Kaeden,4667,158,0.0327461139896373
Rasheed,4668,35,0.0074420582606846
Deric,4680,0,0.0
Tyrus,4680,0,0.0
Fermin,4684,0,0.0
Lucious,4686,5,0.001065870816457
Brandyn,4689,436,0.0850731707317073
Henri,4698,641,0.1200599363176624
Lucca,4708,629,0.1178564736743488
Santo,4708,0,0.0
Lorin,4709,2631,0.3584468664850136
Briggs,4713,43,0.0090412111017661
Barron,4716,0,0.0
Waymon,4722,0,0.0
Rueben,4742,0,0.0
Braulio,4749,0,0.0
Canaan,4757,296,0.0585790619433999
Shmuel,4762,0,0.0
Antione,4767,49,0.0101744186046511
Eugenio,4773,0,0.0
Linus,4774,0,0.0
Donell,4775,591,0.1101379053298546
Rian,4781,3207,0.4014772158237356
Alford,4789,5,0.0010429703796412
Shad,4791,0,0.0
Jeromy,4792,0,0.0
Lesley,4797,34113,0.8767154973014649
Rayden,4805,312,0.0609732264999022
Lafayette,4808,21,0.0043487264443984
Merrick,4810,431,0.0822362144628887
Margarito,4813,0,0.0
Dariel,4815,488,0.0920233829907599
Lawerence,4818,0,0.0
Jevon,4821,91,0.0185260586319218
Norberto,4824,0,0.0
Austyn,4825,3810,0.4412275622466705
Carleton,4833,0,0.0
Jennifer,4837,1468730,0.9967174889231368
Yaakov,4846,0,0.0
Gil,4851,0,0.0
Lavon,4856,6240,0.5623648161499639
Gibson,4856,135,0.0270486876377479
Hernan,4859,0,0.0
Crosby,4873,434,0.0817787827397776
Smith,4875,148,0.0294644634680469
Baylor,4880,1944,0.2848769050410316
Wally,4885,147,0.0292130365659777
Jaxen,4893,44,0.0089122949159408
Garett,4901,0,0.0
Flynn,4910,384,0.0725349452210049
Alexandre,4913,145,0.0286674574930802
Jerimiah,4917,0,0.0
Meyer,4927,128,0.0253214638971315
Kadin,4932,179,0.035022500489141
Glynn,4940,417,0.0778420757886877
Jaren,4947,253,0.0486538461538461
Landry,4948,4628,0.4832915622389306
Mikael,4950,295,0.0562440419447092
Gayle,4951,61330,0.9253028771442796
Raylan,4960,414,0.0770375883885374
Casimir,4960,0,0.0
Patricia,4961,1572554,0.996855180457872
Teagan,4969,24218,0.8297529722136567
Arther,4974,47,0.0093606851224855
Aaden,4975,5,0.001004016064257
Torrey,4980,1230,0.1980676328502415
Denton,4981,0,0.0
Casen,4987,17,0.0033972821742605
Campbell,4992,5923,0.5426477324782409
Tye,4993,352,0.0658559401309635
Rylee,4997,56937,0.9193173378112184
Callan,4999,1194,0.1927983206846439
Frances,5001,591543,0.9916167122626328
Dallin,5012,0,0.0
Bilal,5015,5,0.0009960159362549
Arvin,5020,0,0.0
Aditya,5020,5,0.0009950248756218
Evans,5030,65,0.0127576054955839
Tyshawn,5032,134,0.0259388308168795
Jaeden,5045,881,0.1486668916638542
Gavyn,5045,120,0.0232333010648596
Hayward,5048,0,0.0
Watson,5059,16,0.0031527093596059
Taj,5062,461,0.0834691290965055
Darell,5064,10,0.0019708316909735
Curtiss,5068,0,0.0
Laron,5079,119,0.0228934205463639
Greggory,5083,0,0.0
Ridge,5086,0,0.0
Leigh,5094,40030,0.8871110717135006
Slade,5095,7,0.0013720109760878
Casper,5096,11,0.0021539064029763
Elwin,5100,5,0.0009794319294809
Rowen,5102,1794,0.2601508120649652
Shon,5103,358,0.0655557590184947
Chace,5113,140,0.0266514372739387
Domenick,5114,0,0.0
Bridger,5115,23,0.0044764499805371
Kolten,5126,0,0.0
Lindsay,5131,129823,0.9619796375061131
Alvis,5140,326,0.0596414196853274
Nikhil,5141,0,0.0
Regis,5146,343,0.062488613590818
Wes,5166,0,0.0
Apollo,5169,5,0.0009663703131039
Von,5179,459,0.081411848173111
Hosea,5182,20,0.0038446751249519
Winfield,5183,0,0.0
Fisher,5190,50,0.0095419847328244
Elizabeth,5191,1653689,0.9968707802854938
Judd,5193,0,0.0
Jewel,5193,40558,0.8864942842779393
Kevon,5195,56,0.0106646353075604
Shiloh,5195,9953,0.6570504357010827
Delvin,5201,22,0.0042121386176526
Eldridge,5201,0,0.0
Caesar,5210,0,0.0
Levon,5213,429,0.076036866359447
Eleazar,5230,7,0.0013366431162879
Donavon,5255,0,0.0
Kelsey,5255,148236,0.9657634649588576
Kingsley,5260,1326,0.2013361676283024
Trinidad,5266,4300,0.4495086765628266
Artis,5271,946,0.1521634228727682
Claudio,5276,27,0.0050914576654723
Konner,5283,151,0.027788001472212
Westin,5286,7,0.0013225014169658
Marshal,5288,74,0.0138008205893323
Tobin,5292,124,0.0228951255539143
Rosendo,5293,0,0.0
Immanuel,5294,0,0.0
Konnor,5299,105,0.0194300518134715
Ameer,5331,0,0.0
Dejuan,5338,40,0.0074377091855708
Junius,5344,0,0.0
Syed,5346,11,0.002053388090349
Derik,5347,0,0.0
Wylie,5347,503,0.0859829059829059
Delano,5351,71,0.0130947989671707
Garrick,5371,0,0.0
Arian,5378,1494,0.2174039580908032
Dock,5378,0,0.0
Mahlon,5383,23,0.0042545320014798
Gustave,5386,0,0.0
Demarco,5390,0,0.0
Marquez,5406,5,0.0009240436148586
Dorsey,5411,817,0.1311817597944765
Jordyn,5413,56427,0.91246765847348
Jamarcus,5426,0,0.0
Malcom,5427,0,0.0
Edd,5437,13,0.0023853211009174
Zaid,5445,0,0.0
Rupert,5465,16,0.0029191753329684
Deshaun,5467,231,0.0405405405405405
Boyce,5468,58,0.0104958378574013
Hakeem,5478,0,0.0
Karim,5478,58,0.0104768786127167
Zakary,5479,0,0.0
Coty,5480,773,0.1236206620822005
Granville,5491,0,0.0
Rayford,5498,0,0.0
Rosario,5500,10597,0.6583214263527365
Yousef,5500,5,0.0009082652134423
Samual,5509,0,0.0
Deion,5517,123,0.0218085106382978
Yisroel,5526,0,0.0
Aydan,5530,443,0.0741670852168089
Stone,5530,73,0.0130287346064608
Mitch,5533,0,0.0
Harland,5536,19,0.0034203420342034
Keyon,5544,101,0.0178919397697077
Aydin,5547,205,0.0356397774687065
Hardy,5550,10,0.0017985611510791
Garfield,5556,0,0.0
Jade,5558,88946,0.9411876745957845
Destin,5565,705,0.1124401913875598
Val,5573,1731,0.2369934282584885
Shaquille,5592,387,0.0647265429001505
Talmadge,5596,36,0.0063920454545454
